text,original_label,predicted_label
바지기모가 좀 얇아서 한겨울에는 추울 것 같아요.,0,2
마감 엉망이고 딱 가격만큼 하네요,0,1
냄새가 엄청 심해요.,0,2
각티슈 크기가 안 맞아서 사용을 못하고있어요 .,0,2
뒷다리보다앞다리가좀짧아서 아이가자꾸앞으로쏠리네요...,0,2
오배송되서 받아보진못했지만 흰우유가 무항생제에 포장꼼꼼과 유통기한넉넉한상태를봤을때~ㅎ 딸기우유도기대됩니다 곧 주문다시하겠습니다,0,1
까끌까끌 구멍안맞음,0,1
다 좋은데 타 사이트나 매장에 비해서 가격이 너무 비싸네요.,0,2
아 생각보다 별로에요 ㅠ,0,2
배송비가 더 비싸고 대용량도 아닌듯하고 시중가보다 저렴한지 모르겠어요,0,1
당일배송 눈에 띄어 시켰습니다. 낚시였네요ㅠ 그 다음날도 역시 ㅠ 보통 받을 수 있는 택배 날짜 3일 걸렸습니다. 당일배송 그런 거짓말 하지 않으셨습합니다. 제품은 아직 안 써봤네요,0,2
생각보다별루네요 고정하기가힘들어요ㅜㅜ,0,1
너무짧아서 엄마줬어요ㅠㅠ,0,1
사진 보시면 왜 1점 드렸는지 알 수 있을 겁니다 포장자체부터 개판으로 해서 보내주셨네요 도착한게 신기할정도네요.,0,2
열도안오르고 온수도 안나오고ㅜㅜ 따뜻하다면서요!!!! 따뜻은개뿔!!돈만아까워!!!환불해줘!!!!! 내돈8만원!!!!에이씨!!,0,1
미세하게 작은 듯하네요.,0,2
앉았다 일어나면 의자가 뒤로 쓰러짐.,0,2
에어컨 커버랑 같이 구매한 것 중에 산풍기 커버만 사이즈 맞음 푸딜에 비해 가격이 비삼,0,1
입맛없을때좋아요. 밥에물말아서 잘먹고있어요,0,1
생각보다 낮네요. 먼지도 많아서 몇번을닦았습니다.,0,2
저렴한 가격에 잘 샀어요 그런데 그냥 딱 그 가격처럼 보여요 ㅜㅜ,0,1
악보보관이 안되네요. 위에가 막혀있어서 악보를 넣을 수 없어요. 가끔씩 악보화일을 대량구매하는데 참 난감하네요,0,1
세기가 너무 약합니다.,0,2
품질이 별로예요ㅜㅜ,0,1
이렇게 안단 단호박은 처음이네요 이정도면 단호박이 아니라 그냥 호박아닙니까?,0,2
잘 안먹어요 ㅠㅠ 기호성 실패,0,1
지퍼가 불량입니다,0,1
물건 받는데 딱 일주일 걸렸네요 망할 로젠택배 때문에 물품은 마음에 드는데 배송이 실망스럽습니다. 택배사를 바꾸는게 좋을듯 합니다.,0,1
배송 누려요,0,1
충전단자 구녕 주변 기스 자국 있음.,0,2
재구매 방수가 완벽하지 않아요~,0,1
"주문은 한 업체에서 했는데, 건건이 배송료가 붙는 개별 배송으로, 경비아저씨께 한소리 듣고, 일일이 수령사인하고 박스도 일일이 뜯고 또 버려야되고 완전 낭비, 짜증 납니다.",0,2
의약외품표시 없습니다. 중국산입니다. 일반마스크입니다. 덴탈빼주세요,0,1
가성비 좋습니다. 배송도 빠르네요.,0,2
감사 합니다. 아주 좋아요,0,1
한켤레만 보내주셨어요. ㅠㅠ. 3켤레아닌가요?,0,2
일단 저렴하도 배송도 빨랐어요 사용해보진 않았지만 워낙 ㄷ싼가격에 산거라 가격대비 불만없을거 같아요 써보고 좋으면 또 ㄱㅁ구매하려고해요,0,1
만족도 5점을 주셨네요. 어떤 점이 좋았나요?,0,2
살이너무없어요 하나도,0,1
클릭소리는 적지만 휠 소리와 내부에서 기판고정이 덜 된건지 달그락 소리가 나네요 불량인가 싶을정도인데 박스를 버려서 그냥 씁니다,0,1
불량으로 마감된 제품들이 꾀많이 있네요!,0,1
생각보다 잘망가지는거같아요,0,1
4키로가 일케 무거울줄 몰랐어요 ㅠㅠㅠ 제품은 좋아요 ㅎㅎㅎ,1,0
재구매 항상 잘먹어서 구매해 둡니다,1,0
적극추천 오션월드서 젤 가까워요 오션월드에서 젤 가까운 매장일거에요 구명조끼도 깨끗 뽀송하고 잘놀았습니다 근데 12시까지 반납이 좀아쉬워요 12시후엔 추가비용있다고... 그래도 가까운데여서 미리반납하고 비발디서 좀더 놀고왔습니다 가까우니 그건좋아요,1,0
아이디 오류가 몇번 떠서 좀 짜증났어요.,1,2
"두개째 구매했어요. 다른 건 모르겠고, 와이낫 하이스키니 강추입니다. 제가 좋아하는 쨍한 군청색? 이라서 참 좋아하는 제품입니다.다리도 엄청 길어보이고 물도 자주 입는것에 비해 잘 안빠지는 것 같고추천합니다!",1,2
좋아요 산지 얼마안되서 바로 가격내렸네요...,1,0
재구매 잘받앗씁니다 수고하세여,1,0
조카사줬는데 좋아하네요 수륙양용 차를 매일매일 노래부르더니 ㅎㅎ,1,0
재구매 가격대비 너무맛있고 재구매각,1,0
가격이 저렴해요 만족합니다,1,0
가격대비 만족한 제품이네요,1,0
주문하면서 기대를 반쯤 했었는데 너무 만족합니다.장식품도 알차고 그중에서도 새의 꼬리가모양이 거짓말 조금 보태서 곧 날인갈것 같아요,1,0
배앓이 하지 않는 젖병이라서 좋아요,1,0
재구매합니당.만족스런 물건이네요.,1,2
도배 잘했습니다 ㅎㅎㅎ,1,0
잘사용하고있어요 계속세워두면 느슨해져요,1,0
잘받았습니다 길이도 적당하고 색도 예뻐요,1,0
막니퍼로 사용하는데 아구?가 넓어 최고에요 쫙 벌어져서 스톤뗄때 좋아요,1,0
발색이 맘에 들어요,1,0
적당한 크기 만족스러움,1,0
음 냠냠 존맛탱 땅콩냄새 냠냠 조금 터져서 옴,1,0
재구매 4번째 재구매 아이에게 너무 잘맞아서 스트레스 받지않고 숨으로만 쟁여놓았어요,1,0
먹고나서 부담이 없어요,1,0
편하게 잘쓰고 있어요. 빠른배송도 감사합니다.,1,2
저한테는 좀 압이 약한듯해요 대나무로된두껍고둥근게더좋아요ㅠ,1,0
배송도 빠르고 샘플까지 챙겨주셔서 감사합니다.,1,2
사이즈도 작고 쓰기 간편해서 좋아요,1,0
에멀전 크림 팩하니 한결 촉촉합니다,1,0
길고양이들이 잘 억어요.,1,2
비거리좋고 액션 좋아요,1,0
제가 쓰던 제품인데 배송도 빠르고 가격도 저렴하게 잘샀어요,1,0
배송 빠릅니다 추가 구매하고 싶은데 품절이네요 ㅠㅠ 감사합니다,1,0
색감 이뻐요 근데 찍힘 확인 안하고 보내셔서 기분 상했습니다,1,0
가격대비 좋아요 이쁘게 쓸께요,1,0
예쁘네요. ㅎㅎ .,1,2
런닝할때도 편하고 잘신고있어요,1,0
엄마도 사달라고 해서 같이 구입했어요 데일리로 좋아보이네요,1,0
가성비 대비 좋아요 ㆍ화면과 똑같아요ㆍ,1,0
배송빠르고 양은 작은거 같고 밥없이먹으면 짜지만 맛은있고 다이어트용으로는 부적합,1,0
재구매 너무이뻐 하나더 주문했는데 역시나 너무 이뻐요,1,0
상품도좋고 배송도 잘해주셔서 좋아요,1,0
너무 싱싱하고 풍성합니다,1,0
그냥 앱으로 가계부 오랫동안 쓰다가 손으로 직접 쓰고 정리하며서 생각하게 되는 장점을 잃은것 같아서 다시 돌아왔어요 아이패드 쓰신다면 무조건 강추입니다.,1,0
매번 시켜먹고 있어요 장건강을 위해..,1,0
생각보다 나쁘지 않네요,1,0
"대소변이 새지 않아요. 다만, 소변양이 많을 경우 흰색 덩어리같은 뭉침이 있어요ㅠㅠ",1,0
재구매 빠른 배송 좋구요. 가격도 좋네요,1,0
조아여 엄마들이 많이 산건 정말 이유가 잇습니다 여러분 ㅋㅋㅋ 부드럽고 거품도 잘나고 맘에 들어용,1,0
아기 수영장 물데우려고 주문했는데 좋으네요,1,0
배송기사님이 멋진 분이셨어요,1,0
만족합니다만 만족합니다.. 또 구매하도록 할게요.. ~~. 여기서 구매하는 것이 제일 저렴하네요.~..,1,0
완전 두껍고 단단해요 만족합니다,1,0
빠른 배송덕에 주말에 정리 잘했습니다.,1,2
600으로 사고 싶었으나 품절이라 350으로 주문했는데 역시 앙증맞네요. 근데 튼튼한거 같아요. 오래도록 사용 가능할 것 같구요. 윗쪽이 넓어 씻기도 좋을것 같아 맘에 들어요. 잘 사용할게요.,1,0
좋았어요.. 좋아요,1,0
좀 넉넉한사이즈 샀더니 정말 편해요 당른너못입을거같네요,1,0
안 먹어봤는데 얼른 마라탕 해 먹고 싶어요!!,1,2
디자인도 예쁘고 아주 좋습니다 향도 좋네여ㅎ,1,0
한달이 지난지금 남아있는 것은 없습니다.,1,2
조금 역한 느낌이 있지만 참고 먹을만해요,1,0
재구매 튼튼한 면사에요. 하지만 뜨다 보면 손이 아프네요 ..,1,0
가격도 좋고 맛도 괜찮은데 제입에는 살짝 짜네요,1,0
작동만 잘되면 좋겠네요,1,0
도톰하고 괜찮은거 같아용,1,0
재구매 편니하게 잘사용하고계십니다,1,0
튼튼하고 디자인도 마음에 들고 좋습니다. 한가지 아쉬운 점은 아래쪽에 긁힘 방지용 펠트? 같은게 의자를 끌고다니면 잘 떨어집니다.,1,0
벌크식으로 저렴하게 나와서 좋네요 기본적 품질은 괜찮고 자주갈거라 일단 많이 주문했습니다.,1,0
예뻐서 만족해요 작고 얇아서 금방 풀릴것같았는데 안풀리네요,1,0
회사 행사로 매번 짧게 사용중인데 이번에 구매하였습니다. 항상 친절하게 대응해주셔서 바로 구매했습니다 일 처리도 빨고 깔끔하니 좋네요,1,0
설치하기전엔 흔들리면 어덯하나 했는데 생각보다 괜찮습니다,1,0
잘받았습니다 빅쏘 언제나 좋네요 라운딩된제품은 강화유리필름은 아닌듯 몇번 실패 들뜸현상이 있는데 일반필름은 자주바꾸더라도 가성비는 짱인듯 추천합니다,1,0
생각했던거보다는 작지만 괜찮아요,1,0
이뻐요 잘차고다닐게용!,1,2
스텐으로 되어있어서 깨끗하게 쓸것같아요,1,0
피카츄도 그려져 있고 귀여워요,1,0
에어프라이어 구입하고 한번사용해볼려고 구입합니다,1,0
아이스용으로 먹는데 맛있어요,1,0
좋아요. 일단 붙이고 다시 리뷰작성할께요.,1,2
린스는 거품없어욤!,1,2
빠른배송에 튼튼하니 좋아요.,1,2
소라게는 첨이라 허둥지둥 했는데 여기서 리뷰 읽어보고 참고했습니다 일주일 지났는데 잘 자라고 있어요 ㅎㅎ,1,0
오프라인에서 샀던거 훨씬 싸게 팔길래 얼른 샀네요 잠 잘오고 너무좋아요 치마도 사봤는데 귀엽고 좋아요,1,0
좋아요 저는 양면테이프로 안하고 찍찍이 테이프 따로사서 했는데 훨씬좋아요 나중에 떼서 보관해도 되고 암튼 잘샀습니당,1,0
배송받고 바로 캠핑 갔다 왔는데 너무 만족해요~~,1,0
재구매 제가 악건성인데 이거 바르고나서 화장이 안떠요 최고입니다,1,0
굿 맛잇어요 ..임신준비중이라 포도즙이좋다해서 두번째구매하고 ..정말임신됏어요 이거때문이라하긴글치만 잘먹엇엇여,1,0
무지 맘에 들어요 소음이 없어요,1,0
창문형방충망이 참으로 아이디어가 조으네요 옥탑방창문에 이쁘게 해결했어요 감사합니다,1,0
가성비 탁월하여 같이 낚시하는 선배님이 구매하여 달라기에 오늘 재 구매 합니다.,1,0
전복도 크고 씹었을때 고소하고 크기가 커서 식감도 좋아요,1,0
갸 아직 안 먹어봤는데 맛있다 해서 삼. 택배 빨리 왔어요. 근데 연락 없이 그냥 문 앞에 놓고 사라짐,1,0
부드럽고 뭔가 발열이되는거같이 따뜻하고 꿀잠자요ㅎ,1,0
머릿결이 좋아졌으면 좋겠어요,1,0
재구매 방금 리뷰 남겼는데 또 남겨야 하네요 엄마 집에 하나 우리 집에 하나 엄마가 고구마를 저보다 훨씬 훨씬 많이 드셔서 엄마는 십키로 저는 오키로만 샀어요 그래도 한 달 넘게 먹었어요 진짜 진짜 달고 맛있어요,1,0
손위생이 즐거워졌어요..,1,0
너무조아요 아기이유식용으로 구매했어요 디쟌도 넘이쁘고 귀엽고 밥데우기도 편하고 좋아용 아기이유식 끝나면 어른반찬용으로 써도 좋을거같아요,1,0
좋아요 종아리가 시원해요,1,0
발림성이 좋고 끈적임도 없어,1,0
재구매 오랜만에 마신 돌체콜드브루 벤티.... 정말 ㅜㅜ최애음료입니다 ㅜㅜ넉넉하게 벤티로 부담없이 즐겻어용 ㅜㅜ소확행입니다 바로콘 싸랑해요,1,0
생각했던더 보다는 짧았어요 ㅠㅠ,1,0
쪼끔 커요 근데 좋습니다.,1,2
바쁜아침가편식으로 너무 좋아요,1,0
갓피클은 처음 먹어보고 아들 주려고 구매해 봤는데 8살 아들은 잘 안먹으려 하는데 제가 다 먹네요. 그냥 먹어도 맛있고 치킨이랑 먹어도 맛있어요. 단짠신 모든맛이 들어있네요.ㅎㅎ,1,0
우리집 처치곤란 솜이불정리 압축이불팩으로 한방에 해결햇어요. 수납이 해결되니 맘이 가뿐합니다.,1,0
105L두개랑 66L 하나에 이불들 모두 다 정리했어요. 66L하나 남은건 옷 정리하는데 쓰려구요. 하루정도는 냄새 빼고 쓰는게 좋을것 같아요,1,0
어깨는 안아픈데 왜 옆구리가 아픈지.. 그래도 적응되면 외출시 정말 편할거 같아요. 아기도 딱히 불편해하지 않는거 같아요.,1,0
15분 정도만 틀어도 텐트안에 훈훈해져서 잘때는 끄고 잤어요.,1,2
가볍고 가성비 최고인 셀카봉 이예요. 강추 강추,1,0
선물용으로 보내니 좋아하시네요,1,0
포스트잇 다이소 포스트잇만 쓰다가 사서 써봤는데 왜 다들 3M 하는지 알겠네요 끈적임도 적고 잘쓸게요,1,0
골고루 싸게 잘샀어요,1,0
재구매 너무맛잇어요 재구매영 ㅎ,1,0
"아주 깔끔하고 뭔가 있어 보입니다. 다만, 부피가 생각보다 큽니다. 설치하면, 높이가 왜이리 높은지는 알겠음. 의외로 전선 꽂이가 높습니다.",1,0
사용하기 간편해서 자주 쓰게 될것 같아요,1,0
만족 ㅁㅍㄴㅍㄴㅍㄴㅎ보ㅗ조모뉸ㅍㄴㅍ노버몬ㅍㄴㅇㅍ ㅇㅍ노놎ㅍㅁㅊㅁㅊㅁㅊㄴㄴㅊㄴㅍ노어두듄ㅍㄴㅍㄴㅍㄴㅍㄴㅍㄴㄴㅍㄴㅍㄴㅍㅇㅍㅇㅍㅇㅍ,1,0
훼손없이 잘왔고 책도좋아요,1,0
크기도 적당하고 좋아요. 다만 정리대 판넬까임이 조금 있어요.,1,2
저렴하게 잘샀어요 손잡이가 있으니가 탱글티져보다 편하구 디자인도 너무 화려해서 집에서 쓰기에 만족감이 엄청납니다.,1,0
맛있긴 한데 양이 너무작아요ㅠㅠ,1,0
재구매 배송도 바르고 포장도 좋았습니다 ㅎㅎ여전히잘쓰고잇습니다,1,0
와 이집 잘해요 추천,1,0
배송빨라좋네요 한번 빨아써야할듯,1,0
여행가서 사용해보니 편하고 좋았습니다,1,0
배송은 빨라서 좋았구요,1,0
맛있게 잘먹네요 유통기한도 길어요,1,0
호박씨는 처음인데 맛있어요,1,0
"빠르게 배송되었어요 미키 캐릭터가 예쁘구요 가격대도,,만족입니다 많이파세요",1,0
기존에는 널부러지게 보관 했지만 스티거 부쳐서 통 분리를 하여 사용하니 편리하고 진작에 알았으면 더 깔끔하게 정리해서 지내지 않았을까 생각하게 됩니다.,1,0
포장상태가 너무 지져분해서 좀 별로네요..ㅠ,1,0
악력에 많은 도움이 될거 같아요.. 만족합니다,1,0
늘 쓰던 제품이예요 이거 사용하자가 다른 폼은 사용하지 못해요..,1,0
엄청커요 보관어케하는지 모르겠어요,1,0
기존에 하나 쓰고있는데 자석 붙일 자리가 모자라 추가 구매합니다. 깔끔해서 좋아요,1,0
생각보다 훨 이쁘고 좋네요 ㅋ 다들 의자 편하대서 삿는데 편해요 ㅋ ㅋ 만족 공간활용도 좋아요 작은집이라 둘이 쓰기에 딱임,1,0
넘이쁘고 설치도 간편하네요 다만 열었을때 냄새가 많이났지만 탈취제 왕창뿌리고 문열어놨더니 조금씩 빠지는듯해요 올리고내리는것도 부드럽게 잘되네여,1,0
재구매 브러쉬 랩핑지는 확실히 에이버리가 작업성은 좋았고 라이트필름지는 오라칼이 진리인것같습니다.,1,0
겨울솜이불에 사이즈 딱이네요 좋아욤,1,0
존예입니다. 다는데 고생했지만 커튼집 맡기는거보다 저렴해서 아주만족해요.,1,2
매끈매끈하고 튼튼해 보여서 좋았습니다,1,0
아주 좋와요 맛있고 신선해요,1,0
사진과 같네요 좋아요 잘쓸게요,1,0
이뻐요 애기도 좋아하네요 손도 혼자 잘씻고 물놀이도해요,1,0
가성비짱이네요ㅎㅎㅎ 갬성도 어느정도 있고 싼마이라고 무시하지마시고 써보세요 편해요ㅋㅋ,1,0
마트에서 파는것보다 최근에 만들어진것같아 좋아요,1,0
작은데 향 조아요 샘플로 구매했구 향 맡고,1,0
치아벌어짐 적다해서 구매했어요 최대한 급할때만 물리려구요 빠른배송 감사해요,1,0
사진과 똑같아요 이것저것 담아 먹기 좋아요,1,0
옷 많이 들어가고 집정리정돈 잘했어요,1,0
나쁜성분 없어서 이번엔 먹지만 저번에 포장상태가 ..벌레가 나와서 ..약안엔 없엇지만.. 담엔 구매 안할거에요 ㅠㅠ,1,0
만족 꾸준히 이용하고 있는 업체입니다. 빠른 배송 감사합니다. 앞으로도 계속 이용예정입니다.,1,0
조립도 간편하고 좋아요. 색상도 이쁩니다.,1,2
편하게 간편하게 살자 좀,1,0
재구매 업소에서 쓰려고 매번 주문합니다. 이게 코스트코꺼보다 맛납니다 물론 가격인 조금더 비싸지만 편하게 주문합니다.,1,0
양품이 왔고 잘쓰고있음. 오큘링크 기대됨.,1,2
그로미미 빨대아니면 넣기 힘들거같아요,1,0
가격도 싸고 품질도 좋고 주야 렌즈 4개있고 맘에 듭니다 👍,1,0
샵에가서 시트갈이 할때 쓰겠습니다. 육안상 괜찮아요.,1,2
여름철마다 사용중인 제품이에요,1,0
바삭바삭 맛있어요. 간이 쎄진 않고 심심해서 좋아요.,1,2
손상없이 잘배송 되었네요,1,0
배송도 빠르고 리본까지 너무 정성스러워 보엿고 상품도 만족해요,1,0
호두가 신선하고 기름 냄새가 없어서 좋아요 브라질너트도 괜찮아요,1,0
향 좋네요 성분 믿어도 되겠죠?,1,2
배송 빠르게 해주셔서 너무 감사드려욜,1,0
깔끔하게 정리되고 좋습니다,1,0
너무 맛있어요 맛있는 포기김치 잘 먹었습니다. 이곳에서만 구입하고 있는데 너무 좋습니다. 앞으로도 계속 구매할게요.,1,0
색상이 조금 연해서 실망이지만 그래도 예쁘네요,1,0
정말 집에 어울리고 생각보다 좋더라구요,1,0
넘나 만족스러워서 재구매할꼬에요,1,0
포장상태좋구요 빠른배송 만족합니다,1,0
시원하고 편한데 힘 있는 원단은 아니라서 너무 마른 사람에겐 잘 안어울릴 듯 하네요. 통통한 사람들 체형커버에 좋아요.,1,0
배송빠르고. 제품도.좋습니다. 2만이라는.용량은 넉넉한데. 이건 더 써봐야 알듯하네요. . 무게감도.적당하구. . 써보구 추가구매할 예정입니다.,1,0
역시나 너무 시원하고 편하고 좋네요. 남편도 매우 만족합니다,1,0
잘먹을께용 ㅎㅎㅎ 저렴해요,1,0
완전 예쁘고 사이즈 좋아요,1,0
배송은 좀 느리고 추가 배송료 나왔지만 그래도 설치하고나니 맘에드네요,1,0
적당히 어둡게되어있어 잠이 잘와요,1,0
. 아이가 먹고싶다고 해서 샀는데 맛있어요. 배송도 빠르고 만족합니다. 다음에도 재구매 해야겠어요,1,0
저희가 쓰고있는거 엄마가 보시고선 탐내셔셔 하나 사서 보내드렸답니다. 인테리어 효과도 좋고 좋아요,1,0
ㅎㅎㅎㅎ ㅎㅎㅎㅎ 근데 이거 완전 좋아 ㅋㅋㅋㅋ 함께 하는 엄마가 넘 좋다하십니다 대박나세요 ㅎㅎㅎㅎ,1,0
캔버스작품만들때쓰려고 준비했는데 잘쓸게요,1,0
테이프 질감이나 두께가 좋아요,1,0
재구매 수술수 회복을 위해 먹어요,1,0
게워냄이 심한 아기라 구매해서 먹이는데 잘녹고 잘먹고있습니다. 배송이 명절과 겹쳐 너무 늦어진게 아쉬워요..,1,0
재구매 좋아여 ㅎㅎㅎ 나중에 또시킬라구여,1,0
주문 한 다음날 오전에 와서 너무 좋았어요~다만 오래타면 엉덩이가 아파서 방석을 깔고 하고 있어요,1,0
옷은 가볍고 편합니다. 나쁘지 않습니다. 다만 생각한 것보다 신축성은 좀 떨어집니다. 그리고 옷감이 얇아서 살짝 비치는 정도네요.,1,0
핏감 좋고 통풍잘돼서 좋아요,1,0
칼림바 보관백에서 고무 냄새가 많이 나요,1,0
아버지 생신선물로 사드렸는데 아주 좋네요,1,0
디자인도싸이즈도깔끔한데 배송이 따로오네요 것빼곤좋습니다,1,0
어머니 선물로 사드렸는데 좋아하십니당,1,0
갯수가 많아서 좋았고 매번 여기서 구매할 예정입니다,1,0
간지나네요 근데 오면서 물건이 찌그러져서왔어요 걍대충 안쪽이라 편서 설치했네요 포장에 신경을 써주었으면해요,1,0
정말 맛있습니다. 후회하지않을겁니다 정말 맛있게 생겼죠?,1,2
설치하기 쉽고 견고해서 좋아요,1,0
기저귀가방으로 사용하려고 샀는데 그냥 데일리백으로 사용하기에도 좋을꺼같아요 가볍고 기본 내부주머니도 많아 좋아요,1,0
재구매 첫 날은 못 느꼈는데 두 번째 착용하니 확실히 무릎이 덜 아프네요!,1,2
재구매 항상 구매하고 있읍니다,1,0
빠른배송 감사합니다 배추김치도 맛있어요,1,0
재구매 2kg구매 후 가족들 나눠주기위해 6키로 추가 구매해서 청 담았는데 아주 새콤달콤 맛있게 먹었습니다.,1,2
3개째 구매 식구별로 한개씩 구매했어요.침대를 없애면서 그냥 매트생활만 하다가 검색으로 알게된 메모리폼 트리스 너무 좋아요. 2개 깔면 정말 침대보다 더 좋아요. 하나도 괜찮지만 두개사서 두 개 깔고 싶네요 ㅎ,1,0
싼가격에 특템 했네요,1,0
너무 깔끔하고 소리도 좋아요,1,0
예쁘고 세칸이라 나눠놓기 좋아요,1,0
재구매 성분함량 높은점 너무 만족합니다 ㅎㅎ,1,0
괜찮아요 .$-)(-,1,0
처음에는 철가루가. 뭉쳐서 조금 불편했으나 익숙해 지더라 구요 너무 따뜻하고 좋아요 대신 착용시 검정 양말 추천합니다 너무 따듯해서인지. 발에 땀이 나서 철가루 물이듭니다,1,0
빠른배송 유통기한 넉넉합니다.,1,2
추가보링해서 칸 수를 넉넉 하게 해서 마음에들어요 제품 자체도 고급 스러워 대 만족합니다.,1,0
추천합니다 6박스째 먹고있습니다 건강에 좋을 것 같은 맛이예요 인공감미료의 맛이 없어서 좋습니다 앞으로 계속 먹을생각입니다,1,0
먹기전이라 모르겠고 배송은굿,1,0
얼굴이커서 걱정했는데 넘좋아요,1,0
쓰던 상품 저렴히 구입,1,0
택배로 받았기 때문에 생물을 바라는건 욕심일거고 나름 신선하고 상품 좋아요 통찜해서 먹었는데 한번에 다섯마리 먹었네요 ㅎㅎ,1,0
1년에 한번씩 부러져서 재구매중이에요..아쉽지만 가격대비 괜찮아요,1,0
맛있게 잘먹었어요 양도 푸짐했어요,1,0
드디어 올게 드디어 올게 바로 안되고 너무,1,0
항상 먹는 것들인데 한번에 패키지로 구매하게되어서 너무 좋네요,1,0
잘맞고 소음도 없고 좋습니다.,1,2
치원하고 괜춘하네요...,1,2
기대합니다 제품 퀄리티좋구여 국산이라 믿음이가네요 장착전이지만 배송 하고 제품 굿입니다 구매 추천합니다,1,0
일반 종이호일은 크기안맞아서 불편했는데 사용하기 편하고좋아요ㅎ,1,0
거치대 가성비가 너무 좋네요 실물이 작아 내부 시야 및 차량 내부 인테리어와 잘 어울리네요 핸드폰도 짱짱히 잘 잡아줘서 내비게이션 고장으로 구입했는데 너무 좋아요 많이파세요,1,0
지인쓰는거 보고 남편도 사줬어요 마음에 들어하네요,1,0
우리 루피가 개 좋아해요 우리 루피가 너무 좋아해서 재구매 했어요 맛있나봐요 많이 파세요 간식도 감사합니다 좋은하루 보내세요,1,2
"지금도 공유기 사용 중 책장에 가려져, 인터넷 선을 대신해서 공유기를 설치했는데, 잘 되어서 이렇게 잘 애용하고 있슴다.",1,2
재구매 지난번보다 구성이 좀 떨어졌어요...,1,0
가성비 좋아요 말하기 실력에 확실히 도움이 되는 거 같아요!,1,2
판매자분 친절하시고 선물이라하니 포장도 해주셨어요,1,0
맨날 터트려먹엇는데 이거 내구도가 높은듯 앞으로 이거만 씁니다 (자주터트려서 에초에 5개식사는데 지금 하나도 안터트리고 오래버리고있습니다),1,0
조립는 조금 번거로웠지만 좋아요,1,0
닫았을때 완전히 안닫혀서 틈이보이네요,1,0
좋겠지요 친구가 미용실에 있는데 이게 좋다고해서 이거 구매합니다 매번 탈색을 하고 그래서 머리 관리를 하거든요 친구가 비싼거말고 이거 좋다고해서 이거 쓴답니다,1,0
좋아요 안 미끄러져요,1,0
"실키한 잠옷이랑 크리닝세탁용 니트 돌려봤는데, 옷감 손상없이 세탁 잘했어요. 니트에는 얼룩이 있었는데 그건 안없져서, 그 부분만 손세탁했습니다. 다른 세탁물도 해봐야겠어요. 일단 만족입니다.",1,0
만족해여 넘예뻐여 좋아요,1,0
흰색 의자라 흰색을 원했구 구매후 너무 만족합니다 소리도 안나고 좋아요,1,0
디자인이 깔끔해서 좋아여,1,0
지방이라 배송이 늦긴했지만 ..배송기사님의 친절함에..감사합니다ㅡ잘쓸께요,1,0
재구매 선물 받고 선물하고~~블랙베리 향 중독 ㅋㅋ,1,0
재구매 주문한지 2주만에 재주문입니다. 금방 다 먹었어요,1,0
기다리고 기다리던 막걸리인데 오배송이 있어서 이틀 더 기다렸지만 바로 재발송 해 주셔서 맞교환으로 잘 받았어요~~ 워낙 유명해서 안먹어으봐도....ㅎㅎ,1,0
가격도저렴하게 잘샀어요 꾸준하게 사용해볼려구요,1,0
실좋고 배솔빨라요 ㅎ,1,0
저렴하게 구매한듯요 사은품도 좋아요,1,0
M사이즈가 유용할것 같네요 써보고 재구매할게요,1,0
아이가 너무좋아하네요~ 근데 충전식이라 충전하는시간을 못기다려요~ㅠㅜ 배터리만 살수 없을까요?,1,0
"리뷰 보니까 사이즈 크게나왔다고들 하시는데 커봤자 얼마나 크겠어,, 하고 정사이즈 시켰다가 호되게 당했읍니다 남자친구 선물로 샀는데 다행히 살이쪄서 입어지네요 ㅋㅋ 커플로 잘입고 놀았어요",1,0
상담 친절하게 잘 받았습니다 감사합니다,1,0
항상사용하는 제품입니다. 건조한피부에 자극없고 보습력이 제일 좋은것 같아요. 내년까지 유통기한도 길게남고 배송도빨랐어요,1,0
"상처소독하기에 간편하고, 깔끔한 것 같아요. 마음에 듭니다.",1,2
간단하게 집에서 맛있는 닭갈비를 해 먹었어요.양배추 듬뿍 넣고 잘 먹었습니다.,1,2
배송도 빠르고 상품도 좋음요,1,0
박스가 뜯겨서 오긴했지만 제품은 만족합니다,1,0
신발 안들어가던거 다 들어가요 좋어요,1,0
분사력 좋은게 아무래도 좋아요 한달 내내 써도 한참 남았구요,1,0
재구매 주문이 밀려서 배송이 늦었는데 미리 문자라도 주셨으면 좋았을 거 같아요.. 제품은 좋아서 계속 재구매 중입니다.,1,2
맛있어요 2통 사서 금방 다 먹었어요,1,0
적당히 유지 뽀송 향긋하니 좋아요,1,0
재구매 튼튼해서 좋네요 빠른배송해주십니다 좋아요,1,0
포장도 꼼꼼히 잘해주셨고 배송도 빠른편이고 좋네요.,1,2
배송 빠르구요 저렴해서 좋아요,1,0
화력좋고 냄새도 없고 짱입니다,1,0
여윽시 가성비 좋아요.,1,2
아기랑 커플팔찌했어요 만들기쉽고 예뻐요,1,0
색도 이쁘고 스스로 달기도 좋아서 정말 맘에들어요,1,0
